cluster_id,household_id,child_age_months,child_sex,mother_education,urban_rural,district,wealth_index,disability,province
1073.0,17.0,24.0,1,0.0,1,29.0,3.0,2.0,1
1073.0,17.0,20.0,0,0.0,1,29.0,3.0,2.0,1
1073.0,17.0,16.0,0,0.0,1,29.0,3.0,0.0,1
1073.0,17.0,21.0,1,0.0,1,29.0,3.0,2.0,1
1073.0,17.0,995.0,1,1.0,1,29.0,3.0,0.0,1
1073.0,18.0,23.0,0,0.0,1,29.0,1.0,2.0,1
1073.0,18.0,45.0,1,0.0,1,29.0,1.0,1.0,1
1073.0,18.0,26.0,1,0.0,1,29.0,1.0,2.0,1
1073.0,18.0,21.0,0,0.0,1,29.0,1.0,2.0,1
1073.0,18.0,20.0,0,0.0,1,29.0,1.0,2.0,1
1073.0,18.0,17.0,1,0.0,1,29.0,1.0,0.0,1
1073.0,18.0,14.0,0,0.0,1,29.0,1.0,0.0,1
1073.0,18.0,11.0,1,0.0,1,29.0,1.0,0.0,1
1073.0,18.0,7.0,0,0.0,1,29.0,1.0,0.0,1
1073.0,19.0,44.0,0,0.0,1,29.0,1.0,2.0,1
1073.0,19.0,43.0,1,0.0,1,29.0,1.0,2.0,1
1073.0,19.0,20.0,0,0.0,1,29.0,1.0,2.0,1
1073.0,19.0,17.0,1,0.0,1,29.0,1.0,2.0,1
1073.0,19.0,995.0,0,0.0,1,29.0,1.0,0.0,1
1073.0,19.0,18.0,0,0.0,1,29.0,1.0,2.0,1
1073.0,19.0,12.0,0,0.0,1,29.0,1.0,0.0,1
1073.0,19.0,11.0,1,0.0,1,29.0,1.0,0.0,1
1073.0,19.0,8.0,0,0.0,1,29.0,1.0,0.0,1
1073.0,19.0,2.0,1,0.0,1,29.0,1.0,0.0,1
1073.0,19.0,60.0,1,0.0,1,29.0,1.0,1.0,1
1073.0,20.0,37.0,0,0.0,1,29.0,2.0,2.0,1
1073.0,20.0,34.0,1,0.0,1,29.0,2.0,2.0,1
1073.0,20.0,14.0,1,0.0,1,29.0,2.0,0.0,1
1073.0,20.0,9.0,0,0.0,1,29.0,2.0,0.0,1
1073.0,20.0,6.0,0,0.0,1,29.0,2.0,0.0,1
1073.0,20.0,0.0,1,0.0,1,29.0,2.0,0.0,1
1073.0,20.0,32.0,0,0.0,1,29.0,2.0,2.0,1
1073.0,20.0,27.0,1,0.0,1,29.0,2.0,2.0,1
1073.0,20.0,3.0,0,0.0,1,29.0,2.0,0.0,1
1073.0,20.0,0.0,1,0.0,1,29.0,2.0,0.0,1
1073.0,20.0,71.0,0,0.0,1,29.0,2.0,1.0,1
1073.0,20.0,68.0,1,0.0,1,29.0,2.0,2.0,1
1074.0,1.0,49.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,1.0,46.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,1.0,18.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,1.0,15.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,1.0,13.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,1.0,10.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,1.0,9.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,1.0,6.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,1.0,4.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,2.0,53.0,0,0.0,1,29.0,2.0,2.0,1
1074.0,2.0,52.0,1,0.0,1,29.0,2.0,2.0,1
1074.0,2.0,30.0,1,0.0,1,29.0,2.0,2.0,1
1074.0,2.0,25.0,0,0.0,1,29.0,2.0,2.0,1
1074.0,2.0,20.0,1,0.0,1,29.0,2.0,2.0,1
1074.0,2.0,0.0,0,0.0,1,29.0,2.0,0.0,1
1074.0,2.0,18.0,1,0.0,1,29.0,2.0,2.0,1
1074.0,2.0,13.0,0,0.0,1,29.0,2.0,0.0,1
1074.0,2.0,13.0,0,0.0,1,29.0,2.0,0.0,1
1074.0,2.0,11.0,0,0.0,1,29.0,2.0,0.0,1
1074.0,2.0,8.0,1,0.0,1,29.0,2.0,0.0,1
1074.0,2.0,6.0,1,0.0,1,29.0,2.0,0.0,1
1074.0,3.0,47.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,3.0,38.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,3.0,18.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,3.0,19.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,3.0,995.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,3.0,10.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,3.0,9.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,3.0,8.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,3.0,4.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,4.0,56.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,4.0,30.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,4.0,28.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,4.0,5.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,4.0,3.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,4.0,3.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,4.0,27.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,4.0,24.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,4.0,23.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,4.0,22.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,4.0,0.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,4.0,22.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,4.0,20.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,4.0,14.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,5.0,33.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,5.0,31.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,5.0,2.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,6.0,35.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,6.0,32.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,6.0,13.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,6.0,13.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,6.0,9.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,6.0,7.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,6.0,4.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,6.0,1.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,6.0,70.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,6.0,69.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,7.0,32.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,7.0,33.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,7.0,11.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,7.0,2.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,8.0,44.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,8.0,41.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,8.0,14.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,8.0,11.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,8.0,10.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,8.0,8.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,8.0,6.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,9.0,38.0,0,0.0,1,29.0,2.0,2.0,1
1074.0,9.0,36.0,1,0.0,1,29.0,2.0,2.0,1
1074.0,9.0,12.0,0,0.0,1,29.0,2.0,0.0,1
1074.0,9.0,10.0,0,0.0,1,29.0,2.0,0.0,1
1074.0,9.0,6.0,0,0.0,1,29.0,2.0,0.0,1
1074.0,9.0,2.0,0,0.0,1,29.0,2.0,0.0,1
1074.0,9.0,70.0,1,0.0,1,29.0,2.0,1.0,1
1074.0,10.0,38.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,10.0,33.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,10.0,10.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,10.0,7.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,10.0,4.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,10.0,3.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,11.0,44.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,11.0,44.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,11.0,16.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,11.0,15.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,11.0,12.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,11.0,9.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,11.0,8.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,11.0,6.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,11.0,4.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,12.0,69.0,0,0.0,1,29.0,3.0,2.0,1
1074.0,12.0,65.0,1,0.0,1,29.0,3.0,2.0,1
1074.0,12.0,34.0,0,0.0,1,29.0,3.0,2.0,1
1074.0,12.0,30.0,1,0.0,1,29.0,3.0,2.0,1
1074.0,12.0,6.0,1,0.0,1,29.0,3.0,0.0,1
1074.0,12.0,4.0,0,0.0,1,29.0,3.0,0.0,1
1074.0,12.0,3.0,0,0.0,1,29.0,3.0,0.0,1
1074.0,12.0,31.0,0,0.0,1,29.0,3.0,2.0,1
1074.0,12.0,23.0,1,0.0,1,29.0,3.0,2.0,1
1074.0,12.0,0.0,1,0.0,1,29.0,3.0,0.0,1
1074.0,12.0,30.0,0,0.0,1,29.0,3.0,2.0,1
1074.0,12.0,20.0,1,0.0,1,29.0,3.0,2.0,1
1074.0,12.0,1.0,0,0.0,1,29.0,3.0,0.0,1
1074.0,12.0,995.0,1,0.0,1,29.0,3.0,0.0,1
1074.0,12.0,28.0,0,0.0,1,29.0,3.0,2.0,1
1074.0,12.0,24.0,1,0.0,1,29.0,3.0,2.0,1
1074.0,12.0,18.0,0,0.0,1,29.0,3.0,2.0,1
1074.0,13.0,57.0,0,0.0,1,29.0,4.0,2.0,1
1074.0,13.0,42.0,1,0.0,1,29.0,4.0,2.0,1
1074.0,13.0,15.0,1,0.0,1,29.0,4.0,0.0,1
1074.0,13.0,12.0,0,0.0,1,29.0,4.0,0.0,1
1074.0,13.0,9.0,0,0.0,1,29.0,4.0,0.0,1
1074.0,13.0,6.0,1,0.0,1,29.0,4.0,0.0,1
1074.0,13.0,28.0,1,0.0,1,29.0,4.0,2.0,1
1074.0,13.0,9.0,1,0.0,1,29.0,4.0,0.0,1
1074.0,13.0,7.0,1,0.0,1,29.0,4.0,0.0,1
1074.0,13.0,4.0,0,0.0,1,29.0,4.0,0.0,1
1074.0,13.0,2.0,0,0.0,1,29.0,4.0,0.0,1
1074.0,13.0,26.0,1,0.0,1,29.0,4.0,2.0,1
1074.0,13.0,6.0,1,0.0,1,29.0,4.0,0.0,1
1074.0,13.0,2.0,0,0.0,1,29.0,4.0,0.0,1
1074.0,13.0,1.0,0,0.0,1,29.0,4.0,0.0,1
1074.0,13.0,0.0,1,0.0,1,29.0,4.0,0.0,1
1074.0,13.0,37.0,0,0.0,1,29.0,4.0,2.0,1
1074.0,13.0,25.0,1,0.0,1,29.0,4.0,2.0,1
1074.0,13.0,5.0,1,0.0,1,29.0,4.0,0.0,1
1074.0,13.0,2.0,0,0.0,1,29.0,4.0,0.0,1
1074.0,13.0,0.0,1,0.0,1,29.0,4.0,0.0,1
1074.0,13.0,72.0,1,0.0,1,29.0,4.0,2.0,1
1074.0,14.0,61.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,14.0,59.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,14.0,32.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,14.0,31.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,14.0,9.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,14.0,7.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,14.0,6.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,14.0,4.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,14.0,0.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,14.0,18.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,14.0,15.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,14.0,59.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,14.0,18.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,15.0,68.0,0,0.0,1,29.0,3.0,2.0,1
1074.0,15.0,60.0,1,0.0,1,29.0,3.0,2.0,1
1074.0,15.0,30.0,0,0.0,1,29.0,3.0,2.0,1
1074.0,15.0,28.0,1,0.0,1,29.0,3.0,2.0,1
1074.0,15.0,5.0,0,0.0,1,29.0,3.0,0.0,1
1074.0,15.0,2.0,1,0.0,1,29.0,3.0,0.0,1
1074.0,15.0,20.0,0,0.0,1,29.0,3.0,2.0,1
1074.0,15.0,13.0,0,0.0,1,29.0,3.0,0.0,1
1074.0,15.0,10.0,1,0.0,1,29.0,3.0,0.0,1
1074.0,16.0,61.0,0,0.0,1,29.0,2.0,1.0,1
1074.0,16.0,50.0,1,0.0,1,29.0,2.0,2.0,1
1074.0,16.0,29.0,0,0.0,1,29.0,2.0,2.0,1
1074.0,16.0,27.0,1,0.0,1,29.0,2.0,2.0,1
1074.0,16.0,11.0,1,0.0,1,29.0,2.0,0.0,1
1074.0,16.0,7.0,1,0.0,1,29.0,2.0,0.0,1
1074.0,16.0,5.0,0,0.0,1,29.0,2.0,0.0,1
1074.0,16.0,3.0,0,0.0,1,29.0,2.0,0.0,1
1074.0,16.0,0.0,0,0.0,1,29.0,2.0,0.0,1
1074.0,16.0,20.0,0,0.0,1,29.0,2.0,2.0,1
1074.0,16.0,18.0,0,0.0,1,29.0,2.0,2.0,1
1074.0,16.0,16.0,1,0.0,1,29.0,2.0,0.0,1
1074.0,16.0,14.0,1,0.0,1,29.0,2.0,0.0,1
1074.0,16.0,12.0,0,0.0,1,29.0,2.0,0.0,1
1074.0,17.0,47.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,17.0,44.0,1,0.0,1,29.0,1.0,1.0,1
1074.0,17.0,28.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,17.0,19.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,17.0,995.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,17.0,24.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,17.0,19.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,17.0,17.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,17.0,16.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,17.0,15.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,17.0,15.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,17.0,12.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,17.0,12.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,18.0,37.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,18.0,30.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,18.0,10.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,18.0,8.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,18.0,7.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,18.0,4.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,18.0,1.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,19.0,38.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,19.0,33.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,19.0,14.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,19.0,11.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,19.0,10.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,19.0,6.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,19.0,2.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,20.0,31.0,0,0.0,1,29.0,1.0,2.0,1
1074.0,20.0,30.0,1,0.0,1,29.0,1.0,2.0,1
1074.0,20.0,7.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,20.0,5.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,20.0,3.0,0,0.0,1,29.0,1.0,0.0,1
1074.0,20.0,0.0,1,0.0,1,29.0,1.0,0.0,1
1074.0,20.0,77.0,1,0.0,1,29.0,1.0,1.0,1
1075.0,1.0,47.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,1.0,21.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,1.0,19.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,1.0,12.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,1.0,8.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,2.0,47.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,2.0,44.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,2.0,13.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,2.0,12.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,2.0,9.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,2.0,7.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,2.0,5.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,3.0,54.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,3.0,52.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,3.0,15.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,3.0,12.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,3.0,10.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,3.0,7.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,3.0,6.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,4.0,79.0,0,0.0,1,29.0,1.0,1.0,1
1075.0,4.0,68.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,4.0,31.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,4.0,30.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,4.0,14.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,4.0,12.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,4.0,8.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,4.0,7.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,4.0,5.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,5.0,73.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,5.0,27.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,5.0,30.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,5.0,1.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,6.0,52.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,6.0,29.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,6.0,24.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,6.0,4.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,6.0,1.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,6.0,0.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,6.0,22.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,6.0,13.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,6.0,12.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,6.0,10.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,7.0,35.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,7.0,4.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,7.0,3.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,7.0,0.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,8.0,70.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,8.0,35.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,8.0,32.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,8.0,11.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,8.0,8.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,8.0,7.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,8.0,3.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,8.0,3.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,8.0,0.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,9.0,49.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,9.0,47.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,9.0,13.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,9.0,11.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,9.0,10.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,9.0,7.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,9.0,5.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,9.0,3.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,9.0,1.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,10.0,43.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,10.0,18.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,10.0,13.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,10.0,8.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,10.0,7.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,11.0,40.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,11.0,13.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,11.0,11.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,11.0,9.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,11.0,7.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,11.0,5.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,12.0,63.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,12.0,60.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,12.0,33.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,12.0,7.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,12.0,5.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,12.0,4.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,12.0,3.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,12.0,1.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,12.0,995.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,12.0,25.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,12.0,5.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,12.0,3.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,12.0,1.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,12.0,23.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,12.0,2.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,12.0,1.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,12.0,20.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,12.0,90.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,13.0,48.0,0,0.0,1,29.0,1.0,1.0,1
1075.0,13.0,37.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,13.0,16.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,13.0,13.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,13.0,10.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,13.0,7.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,13.0,4.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,13.0,0.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,14.0,63.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,14.0,51.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,14.0,31.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,14.0,24.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,14.0,27.0,0,0.0,1,29.0,1.0,1.0,1
1075.0,14.0,21.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,14.0,18.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,14.0,14.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,14.0,11.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,14.0,9.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,14.0,7.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,15.0,53.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,15.0,49.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,15.0,25.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,15.0,17.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,15.0,13.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,15.0,11.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,15.0,10.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,15.0,8.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,15.0,5.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,15.0,2.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,16.0,49.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,16.0,22.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,16.0,5.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,16.0,3.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,16.0,1.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,16.0,14.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,16.0,11.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,16.0,9.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,16.0,8.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,16.0,5.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,17.0,57.0,0,0.0,1,29.0,1.0,1.0,1
1075.0,17.0,51.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,17.0,20.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,17.0,20.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,17.0,17.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,17.0,15.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,17.0,14.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,17.0,12.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,17.0,9.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,17.0,8.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,18.0,36.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,18.0,9.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,18.0,8.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,18.0,5.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,18.0,4.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,18.0,995.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,18.0,71.0,1,0.0,1,29.0,1.0,1.0,1
1075.0,19.0,55.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,19.0,51.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,19.0,30.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,20.0,62.0,0,0.0,1,29.0,1.0,2.0,1
1075.0,20.0,58.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,20.0,18.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,20.0,14.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,20.0,11.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,20.0,28.0,1,0.0,1,29.0,1.0,2.0,1
1075.0,20.0,7.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,20.0,6.0,0,0.0,1,29.0,1.0,0.0,1
1075.0,20.0,2.0,1,0.0,1,29.0,1.0,0.0,1
1075.0,20.0,995.0,1,0.0,1,29.0,1.0,0.0,1
